0,0,0
1,0,0
2,0,0
3,0,77
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,23
12,0,1
13,0,0
14,0,79
15,0,0
16,0,0
17,0,0
18,0,96
19,0,0
20,0,0
21,0,0
22,0,0
23,0,0
24,0,0
25,0,0
26,0,35
27,0,12
28,0,34
29,0,0
30,0,0
31,0,56
32,0,0
33,0,0
34,0,0
35,0,0
36,0,0
37,0,71
38,0,0
39,0,0
40,0,56
41,0,0
42,0,73
43,0,51
44,0,35
45,0,0
46,0,0
47,0,36
48,0,0
49,0,79
50,0,37
51,0,0
52,0,0
53,0,36
54,0,11
55,0,76
56,0,0
57,0,55
58,0,71
59,0,60
60,0,0
61,0,0
62,0,16
63,0,87
64,0,0
65,0,7
66,0,78
67,0,0
68,0,84
69,0,18
70,0,0
71,0,0
72,0,71
73,0,28
74,0,0
75,0,0
76,0,25
77,0,41
78,0,0
79,0,63
80,0,60
81,0,43
82,0,0
83,0,83
84,0,0
85,0,61
86,0,0
87,0,0
88,0,0
89,0,0
90,0,0
91,0,92
92,0,0
93,0,11
94,0,0
95,0,35
96,0,0
97,0,76
98,0,33
99,0,36
100,0,0
101,0,40
102,0,28
103,0,41
104,0,0
105,0,67
106,0,0
107,0,0
108,0,79
109,0,39
110,0,42
111,0,0
112,0,0
113,0,0
114,0,35
115,0,33
116,0,0
117,0,0
118,0,0
119,0,16
120,0,71
121,0,0
122,0,87
123,0,0
124,0,69
125,0,0
126,0,0
127,0,31
128,0,0
129,0,0
130,0,0
131,0,0
132,0,0
133,0,0
134,0,0
135,0,88
136,0,0
137,0,0
138,0,0
139,0,0
140,0,0
141,0,34
142,0,0
143,0,0
144,0,0
145,0,20
146,0,79
147,0,0
148,0,81
149,0,0
150,0,0
151,0,0
152,0,32
153,0,23
154,0,61
155,0,23
156,0,48
157,0,0
158,0,0
159,0,58
160,0,87
161,0,0
162,0,0
163,0,0
164,0,0
165,0,0
166,0,42
167,0,0
168,0,78
169,0,42
170,0,0
171,0,0
172,0,0
173,0,0
174,0,16
175,0,0
176,0,0
177,0,16
178,0,0
179,0,32
180,0,0
181,0,59
182,0,6
183,0,76
184,0,61
185,0,33
186,0,92
187,0,35
188,0,0
189,0,0
190,0,9
191,0,0
192,0,0
193,0,0
194,0,0
195,0,56
196,0,36
197,0,16
198,0,0
199,0,0
200,0,0
201,0,0
202,0,87
203,0,87
204,0,85
205,0,42
206,0,56
207,0,0
208,0,87
209,0,0
210,0,0
211,0,0
212,0,18
213,0,0
214,0,42
215,0,60
216,0,0
217,0,0
218,0,0
219,0,56
220,0,0
221,0,0
222,0,0
223,0,0
224,0,50
225,0,0
226,0,0
227,0,0
228,0,30
229,0,56
230,0,0
231,0,0
232,0,39
233,0,0
234,0,42
235,0,0
236,0,0
237,0,57
238,0,48
239,0,0
240,0,57
241,0,53
242,0,0
243,0,79
244,0,0
245,0,0
246,0,0
247,0,0
248,0,56
249,0,33
250,0,0
251,0,0
252,0,0
253,0,0
254,0,0
255,0,0
256,0,60
257,0,42
258,0,87
259,0,61
260,0,0
261,0,0
262,0,36
263,0,0
264,0,71
265,0,60
266,0,36
267,0,0
268,0,0
269,0,0
270,0,59
271,0,0
272,0,0
273,0,0
274,0,0
275,0,41
276,0,0
277,0,0
278,0,11
279,0,87
280,0,16
281,0,0
282,0,0
283,0,0
284,0,56
285,0,0
286,0,0
287,0,42
288,0,0
289,0,18
290,0,0
291,0,0
292,0,0
293,0,0
294,0,0
295,0,0
296,0,0
297,0,0
298,0,0
299,0,0
300,0,36
301,0,65
302,0,85
303,0,88
304,0,87
305,0,0
306,0,60
307,0,29
308,0,53
309,0,36
310,0,36
311,0,79
312,0,24
313,0,0
314,0,0
315,0,82
316,0,0
317,0,60
318,0,0
319,0,0
320,0,60
321,0,87
322,0,17
323,0,0
324,0,57
325,0,56
326,0,14
327,0,0
328,0,0
329,0,77
330,0,0
331,0,0
332,0,0
333,0,0
334,0,0
335,0,0
336,0,71
337,0,0
338,0,25
339,0,65
340,0,0
341,0,0
342,0,33
343,0,63
344,0,41
345,0,0
346,0,18
347,0,61
348,0,0
349,0,0
350,0,0
351,0,0
352,0,18
353,0,0
354,0,0
355,0,0
356,0,92
357,0,0
358,0,0
359,0,0
360,0,0
361,0,0
362,0,74
363,0,0
364,0,0
365,0,36
366,0,0
367,0,0
368,0,26
369,0,0
370,0,0
371,0,0
372,0,40
373,0,5
374,0,0
375,0,0
376,0,36
377,0,79
378,0,0
379,0,0
380,0,72
381,0,0
382,0,61
383,0,0
384,0,0
385,0,0
386,0,0
387,0,0
388,0,23
389,0,0
390,0,0
391,0,0
392,0,0
393,0,41
394,0,79
395,0,84
396,0,0
397,0,60
398,0,88
399,0,0
400,0,0
401,0,0
402,0,0
403,0,57
404,0,0
405,0,0
406,0,0
407,0,0
408,0,0
409,0,0
410,0,16
411,0,0
412,0,0
413,0,56
414,0,43
415,0,0
416,0,0
417,0,40
418,0,0
419,0,42
420,0,78
421,0,0
422,0,14
423,0,85
424,0,0
425,0,0
426,0,0
427,0,0
428,0,16
429,0,0
430,0,0
431,0,0
432,0,0
433,0,0
434,0,0
435,0,0
436,0,0
437,0,0
438,0,27
439,0,0
440,0,58
441,0,87
442,0,0
443,0,65
444,0,97
445,0,0
446,0,36
447,0,0
448,0,71
449,0,0
450,0,87
451,0,49
452,0,0
453,0,16
454,0,0
455,0,88
456,0,23
457,0,10
458,0,0
459,0,0
460,0,41
461,0,42
462,0,0
463,0,0
464,0,0
465,0,82
466,0,0
467,0,35
468,0,0
469,0,61
470,0,0
471,0,83
472,0,43
473,0,0
474,0,30
475,0,97
476,0,0
477,0,16
478,0,44
479,0,0
480,0,0
481,0,34
482,0,65
483,0,0
484,0,36
485,0,87
486,0,0
487,0,0
488,0,0
489,0,0
490,0,84
491,0,85
492,0,0
493,0,0
494,0,0
495,0,2
496,0,41
497,0,61
498,0,0
499,0,0
500,0,0
501,0,0
502,0,0
503,0,0
504,0,0
505,0,0
506,0,0
507,0,0
508,0,16
509,0,41
510,0,0
511,0,0
512,0,0
513,0,0
514,0,56
515,0,0
516,0,59
517,0,0
518,0,0
519,0,49
520,0,0
521,0,71
522,0,67
523,0,21
524,0,40
525,0,56
526,0,49
527,0,0
528,0,80
529,0,0
530,0,97
531,0,81
532,0,0
533,0,56
534,0,0
535,0,0
536,0,0
537,0,0
538,0,0
539,0,0
540,0,0
541,0,0
542,0,25
543,0,0
544,0,0
545,0,0
546,0,18
547,0,0
548,0,36
549,0,0
550,0,11
551,0,55
552,0,0
553,0,0
554,0,0
555,0,0
556,0,0
557,0,0
558,0,0
559,0,0
560,0,0
561,0,44
562,0,0
563,0,0
564,0,0
565,0,0
566,0,58
567,0,87
568,0,82
569,0,0
570,0,16
571,0,0
572,0,57
